nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5414734232363992,0.5460334847187338,0.549595175905244,0.5423779406526571,0.5543187911307488,0.5495551741575827,0.546080878493635,0.5503964857424909,0.548679839766654,0.5560384545665226,0.5499795750488563,0.5530588963819657,0.5565356927568712,0.5645235112114456,0.5532176603561898,0.5522561050205848,0.5560648303802423,0.5535333550236032,0.5463245091548918,0.5485555499767097,0.5533782956149479,0.5523660789027194,0.5524011003111822,0.5520771748717903,0.5529051453361451,0.5486665310510531,0.5522667896440235,0.5672218423828626,0.55736140956997,0.546789987294964,0.5488920866560751,0.5526365571182361,0.5499375846887986,0.55309504451134,0.5503165452144914,0.5516301778599,0.548808186121206,0.5519403965263439,0.5532384497742278,0.5560991440197932,0.5541366844852508,0.5519492905638197,0.5486443293990011,0.5519422601451038,0.5542572466902664,0.554582701992465,0.5529470011627503,0.550686515186112,0.5506394608551832,0.5507113103091398,0.554304607152409,0.5471120972371115,0.5544272035375378,0.5432240357594438,0.5461553237213106,0.5485312199702024,0.5513673066706385,0.5461990275378806,0.5474109178478089,0.5467203095681731,0.550216017653071,0.5498482727106433,0.5458134443930223,0.5459762150214611,0.5481009575132139,0.5508171363612403,0.5588298420082356,0.5502743705631817,0.545910768212151,0.5438781167393919,0.5381171260409751,0.5431062580023004,0.5428329033272855,0.5430180986059072,0.5370219372988075,0.5389588552090634,0.5301318709791746,0.5387456745502763,0.5370953989424753,0.5359404013435383,0.5337170992882367,0.5345695563560143,0.5318641375380471,0.5535263829470416,0.5297239765791586,0.5256808385537525,0.525404922230719,0.5200127332528757,0.5220664641416942,0.5168256354443038,0.5150491904464315,0.5152521508707896,0.529963217586337,0.5220947352955326,0.525814034297441,0.5183178082762911,0.5139646210062442,0.515071059797491,0.5143911446080806,0.5126577639447766,0.5111617427150708,0.5176518346104407,0.501917402953905,0.4997333006787294,0.49073920079187433,0.48946122091767186,0.47847846837190006,0.47881355980709595,0.48443082400168314,0.4815813441648533,0.47959304625574517,0.4894851226929571,0.4834186536557314,0.4877608822267398,0.4834334686771459,0.48575866307190313,0.4841062454150752,0.48172908111436596,0.48069263601175716,0.47865852612184095,0.4768755227252302,0.4836476143626077,0.4764144991867835,0.4827952582966198,0.47820208178141804,0.4829604834669203,0.48272367019954354,0.48028034969727756,0.4752104929313676,0.4701551077896058,0.4779343635113873,0.4769834489914548,0.47435689412062293,0.46431052412938273,0.4711451450910185,0.46595677500861765,0.4611604838745386,0.45801845902121485,0.4461927452146727,0.4532233734439593,0.45267212922743777,0.4492688089103348,0.4440215040019921,0.43627786883101516,0.43700091186396794,0.43115061079892036,0.43521376504960735,0.4340928275814114,0.4296420332898498,0.42769556795567615,0.42274621371587245,0.42371079172765375,0.42026046552921104,0.42211193263505925,0.42297844288749237,0.421705997027691,0.41413713442025524,0.4143780225201745,0.4155454656271676,0.4197645427801522,0.415109398472367,0.4145720173503414,0.42479503161443327,0.40811760592967894,0.4146036187283651,0.42304356602390153,0.41728800185847414,0.4117723057273825,0.41578820728566535,0.4119328655924163,0.4130723945187998,0.41277351311839333,0.4121732676664645,0.4135417757107143,0.4172148568591201,0.41226817327232707,0.41890448319317536,0.41591785247854973,0.41421246379053855,0.4123577126484014,0.4130009918580969,0.41775096541765616,0.42233474841847873,0.4237065328369208,0.4154867456529613,0.41351927791919857,0.41231176480466364,0.40574373269557995,0.41287697656136574,0.41179059943747764,0.4164027861291105,0.42515269680458556,0.4069357335360145,0.4093083432640931,0.41367174038241744,0.4152668283920173,0.41586238835617023,0.416191011926802,0.424258568318886,0.414800383707121,0.40618291970650017,0.413803356261402,0.40779520122536717,0.4171897932104025,0.41365921104322223,0.4178093327154703,0.40951443861012926,0.41574616643779183,0.4135920056728781,0.41545784892757814,0.41307779649646276,0.4143568515673128,0.4182926449985513,0.42043451089635425,0.4348187078959429,0.41691889963850787,0.4203068537510304,0.42070012124968825,0.42656347402556516,0.4131162266248421,0.419516539158947,0.4212166819246036,0.44810309773958024,0.4234705497518146,0.4289176266588847,0.42812527665532957,0.41996592644353026,0.4238371461779818,0.4305985838751259,0.42425806542555594,0.4247357664904513,0.429884180999509,0.4279441358803389,0.4278612585865298,0.42337562169024967,0.41987890628441693,0.4275796708535389,0.42877426189693324,0.4222728047084546,0.4219215686181838,0.42239793026448247,0.4236456829529503,0.4281665346573823,0.4234321941431715,0.42502033734244665,0.4290092269682122,0.42055646534775365,0.42452277421774165,0.4189337254477005,0.42090165606128993,0.42336512542968735,0.4237165723202524,0.42005763080657416,0.41905240379178654,0.41299484224898925,0.42579907749886425,0.42034548383975057,0.4273492776238056,0.4251335589870551,0.42154861752132095,0.4156661723778266,0.4214898838968667,0.4176100570282413,0.4169807272427665,0.4146481445977766,0.41569231878451424,0.4150627309667547,0.41882115711628615,0.418118028832158,0.4160621110318801,0.4150326094342556,0.41916290075293,0.41375377466631363,0.41550586031355413,0.41478361692984883,0.40963490791173274,0.41036884069847335,0.41241238263833063,0.416915150789122,0.415290245154408,0.4165784977602056,0.41363040634880627,0.411723494946103,0.41555689358245246,0.40897262175847604,0.41489932176474886,0.41736504951110553,0.41589956324024024,0.4157955126920575,0.41681942757249474,0.4155572048496523,0.4165688112716097,0.41888340163515264,0.4209893166928836,0.4115028247020897,0.41871265890678383,0.4195659560917907,0.4145220238814831,0.4159311184835896,0.4225312381986288,0.4195597813487559,0.4162351145057159,0.41552648798318126,0.4176805820469794,0.41313660080092435,0.4160113012104003,0.41610059765392904,0.4141753948513668,0.42271755980013964,0.4191720195096823,0.4190401993486705,0.4231221450445952,0.4149807959751084,0.4066752582299374,0.40974981154724477,0.4069361947733921,0.4037366405935344,0.4021223772282418,0.40788548800321334,0.40591267095861694,0.41200493422249024,0.4069324208327252,0.4033991198707236,0.400666137425124,0.3973617343750637,0.39369575113527155,0.3934789550715257,0.3972625895854368,0.3930900363403833,0.3917637111997713,0.40390157517254827,0.3977608157382462,0.3912641919501242,0.38806743249635023,0.3898897226691004,0.3803661206491165,0.39441209199686866,0.3986873231744491,0.3960358561070578,0.38890605619067015,0.39158794099338456,0.39652394512928485,0.4000713123937523,0.39541931883932374,0.3940976828429409,0.39664545589145367,0.3926751708652138,0.3854396129243088,0.38195580893724684,0.3812435505855131,0.3695280591849603,0.3704477664113477,0.3652265702000621,0.37003261136755533,0.3712057260724204,0.36619729865488443,0.3633878306734496,0.363782704349217,0.36790985969433615,0.37045868326958104,0.36393717339167203,0.35989943166800653,0.3653448020949724,0.37891387257476583,0.3718895836697271,0.36930439330100384,0.376229588920686,0.3686922480667,0.36834698479237205,0.3625927639404343,0.36467176639658444,0.366769046559234,0.36416557046620535,0.3665544788275804,0.3674957125421897,0.3670195217296537,0.36084725701613984,0.36706630160789805,0.3646518144351744,0.36148461035753254,0.36998613337544617,0.367823644342923,0.36592641188283875,0.3640546217997685,0.36746225872389465,0.37054818850801147,0.3663939394828879,0.36585052441467875,0.35869292793262875,0.366182941771532,0.35974591499779124,0.3682326081290262,0.37337704288121515,0.3702904234643485,0.36857845494910574,0.3648302472933293,0.364938078097675,0.3712720247913285,0.3664458664323068,0.3643740540632278,0.372307140724022,0.3728384481230973,0.3701870930277594,0.37025624092302767,0.3853525598753147,0.37281767627332535,0.37132501010949115,0.39039201682140545,0.3642637517972338,0.36930600626192356,0.3691186282481172,0.3700942151983901,0.3701678621065091,0.3684066504054985,0.36859490128561323,0.3665545472680135,0.37112394680802524,0.37006334094945487,0.3711413092928446,0.36417246207079484,0.36532958625013884,0.3708364489694441,0.36924659908623175,0.36792406069314953,0.36500267429756567,0.36284486722038045,0.3597251186139896,0.36429621765846437,0.3633956336425594,0.3649622111764018,0.3638003569719386,0.36757802500232584,0.37431939475260656,0.36434058564342203,0.3664316524880059,0.37217765503636613,0.36632081657647503,0.36437757424586076,0.3683619336730666,0.3617989678813128,0.363878985671883,0.36905466859315345,0.3756213165001021,0.36908630080822535,0.37143214861729956,0.3745198471176966,0.36903686143538256,0.37188914710319926,0.37402968953719884,0.37283899619070554,0.3710505962575501,0.366312639768288,0.3713340467993719,0.373195703000258,0.3738692579629128,0.36673598699161297,0.36881902297248975,0.36750495556636237,0.36985768444127604,0.37250869254971514,0.37175462114285357,0.37601966689297933,0.37602879236686915,0.3753286190237205,0.37130831417195614,0.3722008641935469,0.36970547553036903,0.3696274123733364,0.3677440269530738,0.3661539312034011,0.37242928201129577,0.3705734445299117,0.3731172998917332,0.3766739255164252,0.3719922844501454,0.37177937674550415,0.37745692870258085,0.3749632744015233,0.37462404362741303,0.3755358133558566,0.37650424822645145,0.37308733577599695,0.37501765769749973,0.3753940179806047,0.3736415696132235,0.393225838372755,0.3754595410123648,0.3750306895825009,0.37536893065144666,0.3696421431980774,0.37254269343945057,0.3693619482159811,0.36890559473813184,0.3748077070795978,0.37717276548755735,0.3808427707785903,0.37957404216569474,0.37300016159284183,0.373887375111997,0.37740451599183866,0.3770644205871669,0.3685033915059573,0.373288055663642,0.3719696210336923,0.3748628693599863,0.37076707712083323,0.374547307157469,0.36906401868038324,0.37492096602205904,0.3724581565777477,0.3803090009782565,0.37350885504635983,0.3768948118281537,0.3747465322397333,0.3688797401001672,0.3703614706389928,0.3767281368759822,0.3767677052968663,0.3666268605216009,0.37170537367671,0.3667563702607734,0.36704217986978954,0.3680968168092798,0.36356889006980464,0.36210642408218746,0.3698056009014844,0.37348315833362256,0.372080329095901,0.36691893428705147,0.3725894004129648,0.3666489283246928,0.37578835847200437,0.3735220796693499,0.3678354239286943,0.36909006976969067,0.37091265409937685,0.36780060150632327,0.3740949322881878,0.3730263643812993,0.3731310856727112,0.3744997679417398,0.36512703020248677,0.3740292822623593,0.377387545672546,0.3730162694916886,0.37471847357545474,0.37420071893300605,0.3718562750914453,0.3627535594905312,0.36618182994757514,0.3659060211431943,0.371155996508887,0.36681094587199164,0.36980451541885895,0.3765705630669866,0.3645879619134796,0.3696627065816238,0.3698217625432052,0.3693423699402203,0.3760642869898571,0.3706308829187181,0.3679465022737834,0.37209107091671917,0.3732198730378518,0.3746066277273412,0.37573525585533996,0.3791881230606256,0.3813155812927045,0.36581464398791036,0.3670186916878251,0.37534541002411886,0.36748850745787726,0.3727130058076809,0.381622088440109,0.3772510815346054,0.3721812906087446,0.37599549878827654,0.37162003626806467,0.37305443668323096,0.37252987226059464,0.36961233725021353,0.3726846707053723,0.3708887406358167,0.3714308196047557,0.37022137112204917,0.37180310466610356,0.37737767052057264,0.3699772461107801,0.36932141461179674,0.37041869845861464,0.3717723592985198,0.3724401375527783,0.36688974273449393,0.3761298214418358,0.3715363123827791,0.3641924039192066,0.3693680016936458,0.36520507728608725,0.3691408811670141,0.3746421968148003,0.36253132222921824,0.36548655208874536,0.36386861712425667,0.3704491665381588,0.37348827308789295,0.3752356405555703,0.37250719886748335,0.37156327431981706,0.3684032616128656,0.36472117051809355,0.37403885115048247,0.3753000287024876,0.37255259148014813,0.37092215583802024,0.3765327980429848,0.3712254254436377,0.3707467759653301,0.3723330326127576,0.3712670424424217,0.3729287763396283,0.36516524907462333,0.37035325765467275,0.37108990041313206,0.3759320038885221,0.36757999132846375,0.3771674209064511,0.3697726107329822,0.3710967983412855,0.3713182275986044,0.3688355875970678,0.3667737403843968,0.36895228143501935,0.3737938881543995,0.3731665792688155,0.36886882931786935,0.3700094984063134,0.3739003239237132,0.3758822405909212,0.3789554282231582,0.37318909224594593,0.3706538778104922,0.37015343957201685,0.37481805746857244,0.36758538427051274,0.36841908540770074,0.3742463647356859,0.37902473588997343,0.37316906177564496,0.3747233485283031,0.3730854734111508,0.3786250146853356,0.3749782983743068,0.3672965141402987,0.3790467031377778,0.37443086783607077,0.37129978538941905,0.37649312604190976,0.3849368540550167,0.38177595160188144,0.376983742350027,0.3778816786161236,0.37518853424018894,0.37999185056730994,0.37515371200317393,0.37453284407836246,0.375815900813386,0.3796753991100108,0.37487884038976504,0.37815500281501385,0.3708721112453149,0.3743705369877126,0.3719765855011665,0.37290175272368487,0.3805902362338594,0.37436019038801405,0.37344332670806807,0.3726120643224346,0.3746485504410782,0.3750032619185186,0.3729053002488827,0.3772106761545231,0.37737891535796625,0.37380485731026286,0.37379546483172005,0.3780855236393832,0.37922988848751715,0.3750264347146761,0.3740982306677417,0.37318616801282195,0.3814487897721818,0.3730354416265363,0.3710234610832072,0.38218033163554765,0.37528244840974057,0.37102008418604626,0.3685634833830909,0.37198505699899886,0.3737535845525637,0.37094299601897723,0.3789266055321839,0.3719164509534242,0.37387179461803177,0.3675675577175761,0.3686235206929063,0.3743456761751563,0.37639744777114925,0.37366232057375526,0.37500190187924864,0.3795845273302158,0.3742635526484501,0.3765760071330988,0.3775775873121461,0.3685036780591702,0.36703898486327474,0.3712890269254009,0.3764011940343965,0.3734498647820434,0.37124081980296414,0.3744584905243987,0.3679140437281857,0.37212802263573175,0.3726890228423551,0.3693380187600814,0.3748756064517759,0.37459899876362596,0.37422913371829114,0.3754000618817358,0.3780317323029301,0.3743894174781295,0.36907939202277595,0.3756841373879463,0.37610459855141715,0.3710839706239755,0.37307032842084203,0.37605418715755795,0.3744903025544048,0.37843113248682336,0.3756024887965631,0.3783448275297914,0.3707467196433701,0.37238826027902827,0.3699226313624059,0.37154196571241377,0.37097242943467035,0.3770361698035338,0.3776626862948896,0.3730907645603025,0.3751767760929113,0.3793576244538528,0.37627709373202406,0.37092334540840766,0.37428274269165734,0.36992787247795156,0.375425964171329,0.378904009541874,0.37656375093439454,0.3745557647179297,0.3735849403522171,0.37176208449502623,0.370777775816577,0.37256948801082124,0.36940172843110886,0.37272287785390285,0.380538544694122,0.38080457128593387,0.3729949845215906,0.3752529742143896,0.37648147145120214,0.3767339817179858,0.3798954754374013,0.3736219370489221,0.3771317897162879,0.37198076387035467,0.37720540080985376,0.3752522267380638,0.3749270045177388,0.3772374935119345,0.37956752717839504,0.37851287200295397,0.3733735659965082,0.3772501000912615,0.3711128450048305,0.3762651577389397,0.3792090942252613,0.3768616690532866,0.371408406032858,0.3738906535203276,0.3796023610298065,0.37187413679792464,0.3725277679363276,0.3767933448438718,0.3749223548287846,0.3778173885404644,0.3760254435893442,0.3815662531850233,0.37906032665681155,0.378811296398422,0.43348307502306915,0.37902969771149553,0.3767452547365087,0.3802416421071417,0.37450175738358,0.3784737449327565,0.37967373713230895,0.37568173402634786,0.375761576655646,0.3839248454435286,0.3795715501554043,0.3802420815352463,0.37904267093723837,0.37769205333381634,0.3804752481381935,0.3761301827077632,0.3764989120925341,0.3802599276208747,0.38170913170857745,0.3762581256657556,0.3808386862975786,0.3792658464079712,0.38368404828119995,0.384018544354621,0.37654858706596456,0.37595907945465773,0.38038123181114053,0.38692812721849085,0.3779151526908701,0.3815622191213348,0.3759903640569023,0.38435338060994534,0.3799363298317552,0.38522438641055556,0.38181345463732574,0.38421413916342145,0.3788029445585936,0.3802472756431351,0.3865479138472138,0.37813167762173067,0.3816989503629821,0.37996724804537907,0.3809242478526052,0.3835427508900293,0.3844160943621363,0.3797757923300009,0.3791312386178454,0.38658083449097946,0.38561191172419856,0.3850461821572163,0.38139243203946377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
